
epoch     iter    rate   |  top_cls_loss   reg_loss   |  fuse_cls_loss  reg_loss  |  
-------------------------------------------------------------------------------------
379.0   379   0.0500   |   0.04632   0.05794   |   0.31923   4.60667  
380.0   380   0.0500   |   0.04469   0.06210   |   0.85005   7.08109  
381.0   381   0.0500   |   0.05119   0.05421   |   0.05971   4.29406  
382.0   382   0.0500   |   0.04220   0.02779   |   0.70531   10.72849  
383.0   383   0.0500   |   0.03433   0.25815   |   0.60402   5.08326  
384.0   384   0.0500   |   0.04312   0.03362   |   0.68338   5.42716  
385.0   385   0.0500   |   0.04139   0.06004   |   0.46778   9.91084  
386.0   386   0.0500   |   0.04144   0.09884   |   0.24146   6.61370  
387.0   387   0.0500   |   0.03457   0.01858   |   0.55983   4.03680  
388.0   388   0.0500   |   0.03527   0.01224   |   0.32661   4.65701  
389.0   389   0.0500   |   0.03804   0.02011   |   0.44262   4.64701  
390.0   390   0.0500   |   0.04242   0.22641   |   0.98884   8.92584  
391.0   391   0.0500   |   0.04461   0.07777   |   0.22065   7.78925  
392.0   392   0.0500   |   0.03057   0.05291   |   0.25342   4.70347  
393.0   393   0.0500   |   0.04763   0.10849   |   0.93698   7.64308  
394.0   394   0.0500   |   0.04287   0.01829   |   0.90096   7.79759  
395.0   395   0.0500   |   0.07495   0.07635   |   0.16985   6.52706  
396.0   396   0.0500   |   0.04590   0.17545   |   1.03978   7.12554  
397.0   397   0.0500   |   0.03099   0.08605   |   0.34511   4.98129  
398.0   398   0.0500   |   0.03713   0.11944   |   0.35812   5.34416  
399.0   399   0.0500   |   0.03050   0.06325   |   0.42208   3.89264  
400.0   400   0.0500   |   0.03832   0.09707   |   0.31114   4.45830  
401.0   401   0.0500   |   0.06371   0.29674   |   0.64752   9.20352  
402.0   402   0.0500   |   0.02736   0.03635   |   0.62135   2.26938  
403.0   403   0.0500   |   0.04528   0.09107   |   0.08910   7.29271  
404.0   404   0.0500   |   0.08395   0.11668   |   0.43964   9.65801  
405.0   405   0.0500   |   0.05571   0.16610   |   0.06812   6.56424  
406.0   406   0.0500   |   0.05081   0.20555   |   1.14696   4.03895  
407.0   407   0.0500   |   0.04167   0.11552   |   0.20439   12.62477  
408.0   408   0.0500   |   0.04049   0.03009   |   0.36934   4.07041  
409.0   409   0.0500   |   0.02927   0.03109   |   0.14722   4.78277  
410.0   410   0.0500   |   0.04341   0.03109   |   0.52704   6.72243  
411.0   411   0.0500   |   0.03882   0.07977   |   0.22475   6.48945  
412.0   412   0.0500   |   0.05824   0.08373   |   0.38757   5.35618  
413.0   413   0.0500   |   0.02516   0.00598   |   0.09573   5.20721  
414.0   414   0.0500   |   0.04801   0.11563   |   0.33831   5.59896  
415.0   415   0.0500   |   0.03292   0.07027   |   0.78833   3.97991  
416.0   416   0.0500   |   0.04993   0.03269   |   0.38785   5.21121  
417.0   417   0.0500   |   0.03429   0.17635   |   1.05219   5.58134  
418.0   418   0.0500   |   0.03103   0.08974   |   0.81299   4.65236  
419.0   419   0.0500   |   0.03649   0.03743   |   0.23625   3.60224  
420.0   420   0.0500   |   0.03639   0.02178   |   0.13001   5.53121  
421.0   421   0.0500   |   0.03239   0.03900   |   0.43704   4.34962  
422.0   422   0.0500   |   0.02873   0.05251   |   0.24681   6.09316  
423.0   423   0.0500   |   0.03658   0.05964   |   0.74864   5.31027  
424.0   424   0.0500   |   0.04225   0.07301   |   0.23565   5.64775  
425.0   425   0.0500   |   0.02850   0.04153   |   0.32510   6.46586  
426.0   426   0.0500   |   0.07811   0.08719   |   0.48717   9.42721  
427.0   427   0.0500   |   0.04644   0.02387   |   0.25005   4.98811  
428.0   428   0.0500   |   0.04267   0.05678   |   0.57248   6.20191  
429.0   429   0.0500   |   0.02681   0.17623   |   0.17109   4.84002  
430.0   430   0.0500   |   0.04423   0.07059   |   0.02944   5.26267  
431.0   431   0.0500   |   0.03301   0.06221   |   0.48871   4.30003  
432.0   432   0.0500   |   0.07743   0.07595   |   0.01628   5.66697  
433.0   433   0.0500   |   0.04763   0.06652   |   0.54701   4.87211  
434.0   434   0.0500   |   0.03776   0.02809   |   0.47061   5.68590  
435.0   435   0.0500   |   0.04488   0.01981   |   0.14064   5.09416  
436.0   436   0.0500   |   0.04103   0.03394   |   0.01826   6.91397  
437.0   437   0.0500   |   0.07406   0.15975   |   0.12781   9.74249  
438.0   438   0.0500   |   0.03070   0.03833   |   0.79276   5.51175  
439.0   439   0.0500   |   0.02823   0.02503   |   0.98025   4.39399  
440.0   440   0.0500   |   0.03396   0.02722   |   0.19142   5.33125  
441.0   441   0.0500   |   0.02271   0.03154   |   0.55054   4.69821  
442.0   442   0.0500   |   0.02537   0.04654   |   0.45696   3.43607  
443.0   443   0.0500   |   0.03436   0.02123   |   0.22270   3.63627  
444.0   444   0.0500   |   0.03536   0.02045   |   0.14453   4.05956  
445.0   445   0.0500   |   0.02613   0.01548   |   0.21149   3.86457  
446.0   446   0.0500   |   0.04328   0.01023   |   0.38099   3.94422  
447.0   447   0.0500   |   0.04526   0.07553   |   1.02764   5.05046  
448.0   448   0.0500   |   0.04183   0.02979   |   0.20120   6.37409  
449.0   449   0.0500   |   0.02419   0.09537   |   0.35729   4.24830  
450.0   450   0.0500   |   0.08319   0.09745   |   1.07280   8.63294  
451.0   451   0.0500   |   0.02229   0.37210   |   0.76412   5.77750  
452.0   452   0.0500   |   0.04481   0.05855   |   0.39730   3.80532  
453.0   453   0.0500   |   0.03018   0.03552   |   0.51192   4.03413  
454.0   454   0.0500   |   0.04168   0.11793   |   0.41934   6.89099  
455.0   455   0.0500   |   0.07439   0.09671   |   0.20707   7.63899  
456.0   456   0.0500   |   0.02374   0.19536   |   0.16690   3.34163  
457.0   457   0.0500   |   0.04105   0.07929   |   0.32189   5.24219  
458.0   458   0.0500   |   0.04205   0.08302   |   0.25568   4.81447  
459.0   459   0.0500   |   0.02470   0.12550   |   0.56083   5.29557  
460.0   460   0.0500   |   0.03629   0.01302   |   0.36241   3.53244  
461.0   461   0.0500   |   0.02235   0.01585   |   0.31484   3.28918  
462.0   462   0.0500   |   0.03911   0.08873   |   1.03497   6.63225  
463.0   463   0.0500   |   0.02614   0.08751   |   0.39036   5.66283  
464.0   464   0.0500   |   0.02927   0.07313   |   0.08703   6.05081  
465.0   465   0.0500   |   0.02837   0.02529   |   0.35847   4.87143  
466.0   466   0.0500   |   0.03516   0.00974   |   0.18743   4.00945  
467.0   467   0.0500   |   0.02857   0.03539   |   0.46744   5.21523  
468.0   468   0.0500   |   0.08031   0.15104   |   0.57321   8.74467  
469.0   469   0.0500   |   0.02135   0.11828   |   0.50685   4.89221  
470.0   470   0.0500   |   0.03562   0.03796   |   0.05206   4.63201  
471.0   471   0.0500   |   0.02846   0.02811   |   0.32551   4.24545  
472.0   472   0.0500   |   0.03448   0.08219   |   0.06693   4.24120  
473.0   473   0.0500   |   0.03293   0.06184   |   0.12950   4.76255  
474.0   474   0.0500   |   0.02136   0.04558   |   0.29700   6.73315  
475.0   475   0.0500   |   0.05800   0.04290   |   0.63025   5.07666  
476.0   476   0.0500   |   0.04608   0.10785   |   0.21903   5.07903  
477.0   477   0.0500   |   0.03639   0.18669   |   0.50652   4.02789  
478.0   478   0.0500   |   0.03332   0.02300   |   0.16320   3.62659  
479.0   479   0.0500   |   0.07973   0.06315   |   0.08173   8.81964  
480.0   480   0.0500   |   0.07935   0.08510   |   0.16233   7.10371  
481.0   481   0.0500   |   0.07067   0.10926   |   0.02593   6.44180  
482.0   482   0.0500   |   0.05232   0.06633   |   0.12274   5.19115  
483.0   483   0.0500   |   0.02734   0.03021   |   0.08670   5.71889  
484.0   484   0.0500   |   0.02841   0.18979   |   0.24866   5.08715  
485.0   485   0.0500   |   0.02225   0.03796   |   0.07728   4.15320  
486.0   486   0.0500   |   0.04165   0.01822   |   0.03009   4.84432  
487.0   487   0.0500   |   0.04189   0.04248   |   0.04896   5.12122  
488.0   488   0.0500   |   0.03612   0.01890   |   0.06691   3.93959  
489.0   489   0.0500   |   0.02973   0.03456   |   0.30413   5.44802  
490.0   490   0.0500   |   0.03906   0.02048   |   0.01686   3.27367  
491.0   491   0.0500   |   0.02524   0.09302   |   0.28645   5.11520  
492.0   492   0.0500   |   0.02512   0.08684   |   0.29695   4.19332  
493.0   493   0.0500   |   0.03019   0.05906   |   0.73642   3.06562  
494.0   494   0.0500   |   0.03052   0.02668   |   0.40918   3.61952  
495.0   495   0.0500   |   0.04016   0.05360   |   0.04109   5.45647  
496.0   496   0.0500   |   0.02581   0.01216   |   0.53224   4.48418  
497.0   497   0.0500   |   0.02884   0.05715   |   0.23574   4.04581  
498.0   498   0.0500   |   0.02291   0.01231   |   0.56991   6.31070  
499.0   499   0.0500   |   0.04785   0.11247   |   1.01688   3.76758  
500.0   500   0.0500   |   0.08469   0.08871   |   0.12563   10.43784  
501.0   501   0.0500   |   0.02574   0.01394   |   0.08031   4.52644  
502.0   502   0.0500   |   0.02983   0.02329   |   0.39400   4.01685  
503.0   503   0.0500   |   0.03076   0.02281   |   0.37200   3.53746  
504.0   504   0.0500   |   0.02753   0.04066   |   0.19797   3.90434  
505.0   505   0.0500   |   0.03793   0.01310   |   0.25197   3.84672  
506.0   506   0.0500   |   0.01567   0.01862   |   0.34722   4.33099  
507.0   507   0.0500   |   0.05506   0.08135   |   0.13644   4.69391  
508.0   508   0.0500   |   0.01583   0.01069   |   0.18323   4.56983  
509.0   509   0.0500   |   0.02307   0.01255   |   0.13866   4.32006  
510.0   510   0.0500   |   0.02248   0.06431   |   0.16792   4.06870  
511.0   511   0.0500   |   0.01690   0.04842   |   0.32115   3.77257  
512.0   512   0.0500   |   0.05556   0.04230   |   0.01763   11.99632  
513.0   513   0.0500   |   0.03725   0.08222   |   0.06304   4.04949  
514.0   514   0.0500   |   0.07247   0.05424   |   0.52555   4.53341  
515.0   515   0.0500   |   0.04465   0.09849   |   0.23394   4.09726  
516.0   516   0.0500   |   0.01400   0.01546   |   0.15970   6.32629  
517.0   517   0.0500   |   0.02390   0.08379   |   0.15290   5.52234  
518.0   518   0.0500   |   0.04764   0.09619   |   0.13993   4.84394  
519.0   519   0.0500   |   0.03457   0.09436   |   0.14571   4.83917  
520.0   520   0.0500   |   0.03851   0.06159   |   0.27003   6.26900  
521.0   521   0.0500   |   0.06759   0.07185   |   0.24322   6.13751  
522.0   522   0.0500   |   0.08980   0.10260   |   0.33787   8.28824  
523.0   523   0.0500   |   0.04254   0.05199   |   0.11083   5.60813  
524.0   524   0.0500   |   0.01713   0.15947   |   0.24081   4.85147  
525.0   525   0.0500   |   0.01551   0.19715   |   0.18906   4.24111  
526.0   526   0.0500   |   0.02528   0.02165   |   0.49768   4.80345  
527.0   527   0.0500   |   0.04290   0.02748   |   0.04717   5.53775  
528.0   528   0.0500   |   0.03589   0.13299   |   0.36168   7.99012  
529.0   529   0.0500   |   0.03837   0.13434   |   0.30314   8.31321  
530.0   530   0.0500   |   0.08169   0.20085   |   0.02652   9.12122  
531.0   531   0.0500   |   0.03138   0.20319   |   0.40316   4.28858  
532.0   532   0.0500   |   0.05196   0.05774   |   0.78007   6.69893  
533.0   533   0.0500   |   0.02735   0.07394   |   0.68160   6.10017  
534.0   534   0.0500   |   0.03306   0.24064   |   0.17445   6.87006  
535.0   535   0.0500   |   0.04114   0.07028   |   0.31160   6.17866  
536.0   536   0.0500   |   0.03015   0.22999   |   0.63161   5.40300  
537.0   537   0.0500   |   0.06367   0.05915   |   0.02495   4.58604  
538.0   538   0.0500   |   0.03183   0.07319   |   0.66945   9.16445  
539.0   539   0.0500   |   0.02272   0.51167   |   0.47194   5.08188  
540.0   540   0.0500   |   0.01674   0.12184   |   0.11611   6.04635  
541.0   541   0.0500   |   0.03016   0.07046   |   0.41920   4.95695  
542.0   542   0.0500   |   0.01992   0.09133   |   0.15854   5.29022  
543.0   543   0.0500   |   0.02618   0.04325   |   0.49090   4.90192  
544.0   544   0.0500   |   0.03625   0.04608   |   0.05680   6.45599  
545.0   545   0.0500   |   0.04699   0.07993   |   1.07809   5.47169  
546.0   546   0.0500   |   0.08601   0.12586   |   0.62679   9.48633  
547.0   547   0.0500   |   0.01762   0.45319   |   0.36732   7.22036  
548.0   548   0.0500   |   0.03400   0.01552   |   0.14858   7.77862  
549.0   549   0.0500   |   0.03719   0.07483   |   0.99531   5.52426  
550.0   550   0.0500   |   0.05873   0.14444   |   0.37448   11.08827  
551.0   551   0.0500   |   0.07165   0.08394   |   0.19881   7.53498  
552.0   552   0.0500   |   0.05071   0.04293   |   0.10355   7.16308  
553.0   553   0.0500   |   0.04530   0.11120   |   0.40103   14.16193  
554.0   554   0.0500   |   0.02966   0.04377   |   0.68694   7.06573  
555.0   555   0.0500   |   0.02622   0.33504   |   0.29782   6.32397  
556.0   556   0.0500   |   0.01963   0.47494   |   0.45443   6.76873  
557.0   557   0.0500   |   0.05185   0.07033   |   0.09165   4.29487  
558.0   558   0.0500   |   0.03031   0.06434   |   0.06780   5.53992  
559.0   559   0.0500   |   0.02435   0.51637   |   0.40902   7.47217  
560.0   560   0.0500   |   0.04971   0.10776   |   0.62112   5.67335  
561.0   561   0.0500   |   0.04561   0.09333   |   0.84300   5.56962  
562.0   562   0.0500   |   0.03693   0.05038   |   0.50887   7.29613  
563.0   563   0.0500   |   0.07193   0.10101   |   0.05626   5.86898  
564.0   564   0.0500   |   0.03356   0.05729   |   0.17959   5.09160  
565.0   565   0.0500   |   0.03170   0.04978   |   0.85385   5.89363  
566.0   566   0.0500   |   0.06352   0.10830   |   0.42954   8.57120  
567.0   567   0.0500   |   0.02955   0.02056   |   0.14583   3.89940  
568.0   568   0.0500   |   0.02819   0.01907   |   0.06899   3.50168  
569.0   569   0.0500   |   0.02703   0.00978   |   0.12749   3.63786  
570.0   570   0.0500   |   0.01763   0.42004   |   0.49155   5.43831  
571.0   571   0.0500   |   0.01741   0.39039   |   0.41993   5.52016  
572.0   572   0.0500   |   0.02914   0.06883   |   0.38618   7.91456  
573.0   573   0.0500   |   0.02964   0.01713   |   0.35821   4.43395  
574.0   574   0.0500   |   0.06622   0.08290   |   0.04100   4.79342  
575.0   575   0.0500   |   0.02346   0.03480   |   0.53713   6.03264  
576.0   576   0.0500   |   0.02479   0.05187   |   0.33420   4.41431  
577.0   577   0.0500   |   0.03663   0.02570   |   0.68639   3.72558  
578.0   578   0.0500   |   0.04141   0.12429   |   0.11773   4.10452  
579.0   579   0.0500   |   0.02354   0.03184   |   0.21702   3.17389  
580.0   580   0.0500   |   0.03154   0.14270   |   0.35808   8.03915  
581.0   581   0.0500   |   0.02057   0.01402   |   0.78554   3.11647  
582.0   582   0.0500   |   0.03969   0.06170   |   0.10303   4.10243  
583.0   583   0.0500   |   0.02525   0.11223   |   0.21617   5.84682  
584.0   584   0.0500   |   0.02676   0.03254   |   0.15831   4.83172  
585.0   585   0.0500   |   0.02990   0.04481   |   0.07915   4.45125  
586.0   586   0.0500   |   0.03162   0.02281   |   0.22881   3.99108  
587.0   587   0.0500   |   0.03336   0.04946   |   0.20701   4.93051  
588.0   588   0.0500   |   0.02698   0.05112   |   0.27289   4.58945  
589.0   589   0.0500   |   0.06619   0.06081   |   0.12130   4.55347  
590.0   590   0.0500   |   0.02556   0.12797   |   0.81946   4.54279  
591.0   591   0.0500   |   0.02432   0.07323   |   0.29345   5.34736  
592.0   592   0.0500   |   0.02429   0.02548   |   0.29820   4.79630  
593.0   593   0.0500   |   0.02441   0.09513   |   0.63888   4.06964  
594.0   594   0.0500   |   0.03271   0.01511   |   0.14759   6.15718  
595.0   595   0.0500   |   0.03376   0.01397   |   0.31281   3.28205  
596.0   596   0.0500   |   0.01578   0.02547   |   0.02367   5.38554  
597.0   597   0.0500   |   0.07063   0.08549   |   0.12328   8.43673  
598.0   598   0.0500   |   0.02593   0.01994   |   0.26507   5.17690  
599.0   599   0.0500   |   0.02861   0.01202   |   0.52930   2.93912  
600.0   600   0.0500   |   0.05507   0.14747   |   1.14018   10.10670  
601.0   601   0.0500   |   0.02439   0.01829   |   0.17365   4.83634  
602.0   602   0.0500   |   0.02283   0.03777   |   0.01451   4.68101  
603.0   603   0.0500   |   0.06296   0.04105   |   0.29877   4.71198  
604.0   604   0.0500   |   0.02427   0.06442   |   0.30477   3.12878  
605.0   605   0.0500   |   0.02465   0.00665   |   0.13788   3.66030  
606.0   606   0.0500   |   0.05115   0.05636   |   0.49292   6.91967  
607.0   607   0.0500   |   0.02392   0.05384   |   0.08107   2.92682  
608.0   608   0.0500   |   0.03066   0.08587   |   0.38305   7.74113  
609.0   609   0.0500   |   0.01824   0.03526   |   0.42198   5.99977  
610.0   610   0.0500   |   0.05861   0.05487   |   0.17398   8.64024  
611.0   611   0.0500   |   0.02320   0.00724   |   0.25562   3.18316  
612.0   612   0.0500   |   0.01921   0.02669   |   0.20065   4.98263  
613.0   613   0.0500   |   0.02437   0.01072   |   0.23969   4.03143  
614.0   614   0.0500   |   0.02939   0.01903   |   0.36480   5.50788  
615.0   615   0.0500   |   0.02422   0.02986   |   0.32159   6.59164  
616.0   616   0.0500   |   0.02224   0.05733   |   0.23946   3.15708  
617.0   617   0.0500   |   0.02608   0.01298   |   0.64839   7.04155  
618.0   618   0.0500   |   0.01150   0.03123   |   0.28371   2.73906  
619.0   619   0.0500   |   0.02799   0.00852   |   0.54143   3.17545  
620.0   620   0.0500   |   0.04519   0.09937   |   0.13836   8.02161  
621.0   621   0.0500   |   0.02058   0.03382   |   1.80074   5.35295  
622.0   622   0.0500   |   0.04807   0.05156   |   0.17804   6.34931  
623.0   623   0.0500   |   0.02035   0.01174   |   0.52791   3.69637  
624.0   624   0.0500   |   0.02670   0.02801   |   0.27913   4.51572  
625.0   625   0.0500   |   0.01559   0.02863   |   1.09657   4.98293  
626.0   626   0.0500   |   0.02248   0.01798   |   0.17538   3.77661  
627.0   627   0.0500   |   0.01547   0.01402   |   0.25406   4.85592  
628.0   628   0.0500   |   0.09892   0.16141   |   0.69644   8.44191  
629.0   629   0.0500   |   0.05361   0.16901   |   0.08984   5.51461  
630.0   630   0.0500   |   0.03655   0.06193   |   0.07353   3.85885  
631.0   631   0.0500   |   0.04120   0.12976   |   0.77460   3.98487  
632.0   632   0.0500   |   0.04373   0.11216   |   0.07271   7.02105  
633.0   633   0.0500   |   0.05248   0.07785   |   0.99127   8.13591  
634.0   634   0.0500   |   0.02319   0.03695   |   0.16510   4.18202  
